"email","city","state"
"lys.luzamira218030@gmail.com","LEBON RÉGIS","SC"
"rogenilson.duarte728356@gmail.com","PONTA GROSSA","PR"
"euves.edgo603868@gmail.com","ARAUCÁRIA","PR"
"kleide.asheley877314@gmail.com","TRÊS BARRAS","SC"
"laudiseia.hanrry823746@gmail.com","ARCOS","MG"
"simonides.argulino676564@gmail.com","JARAGUÁ DO SUL","SC"
"clobson.francilu266862@gmail.com","LEBON RÉGIS","SC"
"dermerval.lauricio557700@gmail.com","MONTES CLAROS DE GOIÁS","GO"
"kleide.genide685000@gmail.com","CORNÉLIO PROCÓPIO","PR"
"simonides.duarte603658@gmail.com","SÃO JOSÉ DOS PINHAIS","PR"
"iveta.uzi281218@gmail.com","SÃO SEBASTIÃO DO OESTE","MG"
"laurisia.lawanda388078@gmail.com","SERTANÓPOLIS","PR"
"dalmar.francilu059726@gmail.com","SANTA CECÍLIA","SC"
"adativa.jerulino512066@gmail.com","MARAGOGIPE","BA"
"donivan.jesina983360@gmail.com","IMBITUBA","SC"
"iderley.duarte628292@gmail.com","SANTA CECÍLIA","SC"
"eroito.duarte158102@gmail.com","BOCAÍNA DO SUL","SC"
"nobuhiro.duarte196658@gmail.com","BELO HORIZONTE","MG"
"lionira.valbe690888@gmail.com","DUQUE DE CAXIAS","RJ"
"nilcivane.luzamira111982@gmail.com","BELO HORIZONTE","MG"
"osvania.mauricy122386@gmail.com","BLUMENAU","SC"
"alcielia.franciley901602@gmail.com","LAGES","SC"
"jonieli.duarte348530@gmail.com","GOIÂNIA","GO"
"kleide.luzamira444896@gmail.com","RIO DE JANEIRO","RJ"
"nilmara.lauricio028624@gmail.com","GOIÂNIA","GO"
"evaldson.argulino031654@gmail.com","MARIA HELENA","PR"
"klenilton.josinaria742942@gmail.com","BATAGUASSU","MS"
"freitas.herodoto583480@gmail.com","ITAPEMA","SC"
"cleytiane.gloves720322@gmail.com","ITAPEJARA DOESTE","PR"
"viviene.duarte696840@gmail.com","MANDIRITUBA","PR"
"elizom.aradia230640@gmail.com","RIBEIRÃO DAS NEVES","MG"
"escarlatt.aventino012738@gmail.com","INDAIAL","SC"
"evaldson.duarte235378@gmail.com","TRINDADE","GO"
"simauro.waldeliz808852@gmail.com","PALHOÇA","SC"
"harim.marielba838374@gmail.com","BETIM","MG"
"jeovah.leonia607718@gmail.com","BELO HORIZONTE","MG"
"laurivalda.duarte599626@gmail.com","LAGES","SC"
"jaedison.lauricio141504@gmail.com","ITATIAIUÇU","MG"
"sislene.udney380762@gmail.com","APUCARANA","PR"
"marrie.gilmare981410@gmail.com","BELO HORIZONTE","MG"
"aldeice.doricelma196910@gmail.com","LONDRINA","PR"
"evelinn.duarte328932@gmail.com","BELO HORIZONTE","MG"
"damiao.duarte481804@gmail.com","NAVEGANTES","SC"
"suyla.ulio713394@gmail.com","VÁRZEA GRANDE","MT"
"nilcinara.maxssuel746896@gmail.com","GRAVATAÍ","RS"
"clobson.duarte566370@gmail.com","CAMPO GRANDE","MS"
"ralfy.gracille985876@gmail.com","CURITIBA","PR"
"alairdes.edineti178860@gmail.com","MORRETES","PR"
"klenilton.adeildo621230@gmail.com","RIO DE JANEIRO","RJ"
"klenilton.osvalter217084@gmail.com","RIO DE JANEIRO","RJ"
"isally.gedielson732086@gmail.com","GUARATUBA","PR"
"clevandira.francilu786140@gmail.com","FERROS","MG"
"iyan.duarte173486@gmail.com","PETROLÂNDIA","SC"
"esaqueu.azilia767188@gmail.com","BLUMENAU","SC"
"alzair.lauricio963294@gmail.com","GOIÂNIA","GO"
"adoracion.rodilfo151236@gmail.com","LEBON RÉGIS","SC"
"derlindo.lauricio782510@gmail.com","CONCEIÇÃO DA APARECIDA","MG"
"ivonilza.rodmilson535182@gmail.com","SÃO VICENTE DO SUL","RS"
"sisilia.lauricio756536@gmail.com","COLOMBO","PR"
"kitty.cleslei503594@gmail.com","CURITIBA","PR"
"keuvia.joliana263322@gmail.com","PORTO ALEGRE","RS"
"aldeira.luzamira685622@gmail.com","LEBON RÉGIS","SC"
"andrelli.duarte118322@gmail.com","RIO RUFINO","SC"
"jacieli.duarte266408@gmail.com","BOMBINHAS","SC"
"everal.catari095052@gmail.com","BELO HORIZONTE","MG"
"lindolfa.lauricio684762@gmail.com","BELO HORIZONTE","MG"
"tailanne.othon267518@gmail.com","BETIM","MG"
"estanislau.lauricio049256@gmail.com","GRAVATAÍ","RS"
"erothides.genai529182@gmail.com","IGREJINHA","RS"
"estevita.eliziana027994@gmail.com","PORTO ALEGRE","RS"
"eronice.duarte091786@gmail.com","ARAGUARI","MG"
"ermosa.urbana265612@gmail.com","RIO DE JANEIRO","RJ"
"izelde.luzamira222994@gmail.com","BLUMENAU","SC"
"laydson.lauricio020872@gmail.com","MONTENEGRO","RS"
"leando.duarte207190@gmail.com","LAGES","SC"
"alanes.jarbson160204@gmail.com","PONTA GROSSA","PR"
"sidonio.duarte397184@gmail.com","IPATINGA","MG"
"kleberth.gorgeana570340@gmail.com","BELO HORIZONTE","MG"
"viviene.merediane826212@gmail.com","JOINVILLE","SC"
"ueslane.areci030506@gmail.com","CANOINHAS","SC"
"oresta.genai182612@gmail.com","RIO NEGRO","PR"
"dande.catari585734@gmail.com","NOVA HARTZ","RS"
"jandicleide.francilu014176@gmail.com","SÃO JOSÉ","SC"
"nilvanir.valdneide488852@gmail.com","ESMERALDAS","MG"
"nobuhiro.anacio728274@gmail.com","TRÊS BARRAS","SC"
"evaldson.urbana650506@gmail.com","SÃO FRANCISCO DE ITABAPOANA","RJ"
"nivan.duarte827422@gmail.com","NOVA FRIBURGO","RJ"
"cleytiane.areci828822@gmail.com","LAGES","SC"
"adjalmir.hendryck419498@gmail.com","PENHA","SC"
"laurecy.argulino635038@gmail.com","CURITIBA","PR"
"iure.evanucia255898@gmail.com","POMERODE","SC"
"sheylla.lauricio940928@gmail.com","SÃO JOSÉ","SC"
"tamile.jussilaine522694@gmail.com","CURITIBA","PR"
"ercina.lauricio174006@gmail.com","BRASILÂNDIA DE MINAS","MG"
"shiara.francilu763302@gmail.com","CANOINHAS","SC"
"osmaildo.hiza615278@gmail.com","TIJUCAS","SC"
"nobuhiro.kallio769864@gmail.com","SANTO ANTÔNIO DO DESCOBERTO","GO"
"janessa.neidilson057132@gmail.com","SANTA CRUZ DO CAPIBARIBE","PE"
"eshili.joicileide712720@gmail.com","BALNEÁRIO CAMBORIÚ","SC"
"nisael.areci345008@gmail.com","RIO DE JANEIRO","RJ"
"izon.lorrene513968@gmail.com","CAÇADOR","SC"
"izaela.rayra109502@gmail.com","RIO DO CAMPO","SC"
"clusa.jussario122962@gmail.com","BETIM","MG"
"vaguina.geliza602480@gmail.com","RIO NEGRINHO","SC"
"erothides.geliza506322@gmail.com","PORTO ALEGRE","RS"
"adrelson.gilsiene474970@gmail.com","PARATY","RJ"
"alvorino.djaci351654@gmail.com","CAMBORIÚ","SC"
"edivalter.anyelli122840@gmail.com","RIO DE JANEIRO","RJ"
"jaciguara.areci666920@gmail.com","OURO PRETO","MG"
"jeneilson.duarte579504@gmail.com","BELO HORIZONTE","MG"
"evaldson.deusomar332678@gmail.com","BELO HORIZONTE","MG"
"lys.maxel719380@gmail.com","PORTO ALEGRE","RS"
"clodocir.josoaldo389466@gmail.com","CAXIAS DO SUL","RS"
"fanor.lauricio639526@gmail.com","JOINVILLE","SC"
"irivan.geliza991578@gmail.com","GRAVATAÍ","RS"
"isailda.lauricio962550@gmail.com","JOINVILLE","SC"
"izon.govanni381082@gmail.com","CAMPOS NOVOS","SC"
"laurivalda.genai137380@gmail.com","SETE LAGOAS","MG"
"viviene.geliza770278@gmail.com","RIO DE JANEIRO","RJ"
"nobuhiro.estener799702@gmail.com","VESPASIANO","MG"
"alanes.lauricio389802@gmail.com","GRAVATAÍ","RS"
"isautino.duarte193680@gmail.com","GOIÂNIA","GO"
"neilde.duarte223892@gmail.com","SÃO JOSÉ DOS PINHAIS","PR"
"arteane.francilu047280@gmail.com","INDAIAL","SC"
"esiomar.duarte378366@gmail.com","RIO DE JANEIRO","RJ"
"erbia.lauricio416140@gmail.com","SAPUCAIA DO SUL","RS"
"nilcinara.palmiria652404@gmail.com","CURITIBA","PR"
"ledenilson.persida226092@gmail.com","ILHOTA","SC"
"macirene.lauricio196646@gmail.com","ITAPEMA","SC"
"jenuir.merieli428490@gmail.com","SÃO JOSÉ","SC"
"clobson.areci181114@gmail.com","SALINAS","MG"
"adriano.lauricio896210@gmail.com","RIO DE JANEIRO","RJ"
"nislane.argulino594506@gmail.com","LAGES","SC"
"zeina.duarte459934@gmail.com","POÇOS DE CALDAS","MG"
"juvenicio.risileide256212@gmail.com","RIO DE JANEIRO","RJ"
"ivonelia.marileia192764@gmail.com","LAGOA VERMELHA","RS"
"nislane.lauricio174344@gmail.com","LONDRINA","PR"
"alam.evanucia713842@gmail.com","PINHAIS","PR"
"jacile.hendryck957160@gmail.com","BELO HORIZONTE","MG"
"alcidesia.lauricio931638@gmail.com","BELO HORIZONTE","MG"
"esterlania.jesina838038@gmail.com","PIMENTA","MG"
"suzielem.deusinaldo626992@gmail.com","POÇOS DE CALDAS","MG"
"laydson.raymundo934616@gmail.com","TRÊS COROAS","RS"
"izaiana.maximiliana089788@gmail.com","ITAJAÍ","SC"
"erom.hernandis727722@gmail.com","JURUAIA","MG"
"adelmaria.dionario772056@gmail.com","SINOP","MT"
"adejailma.francilu311056@gmail.com","CAÇADOR","SC"
"evandir.leonia379308@gmail.com","MONTES CLAROS","MG"
"cleuziane.livrada460142@gmail.com","LAGES","SC"
"leanir.hendryck691396@gmail.com","RIO DE JANEIRO","RJ"
"iselda.morgani904422@gmail.com","DUQUE DE CAXIAS","RJ"
"evaldson.sharom493170@gmail.com","PORTO ALEGRE","RS"
"gideon.graciany746696@gmail.com","ALMIRANTE TAMANDARÉ","PR"
"conchita.ramiele273536@gmail.com","CARAÁ","RS"
"evaldson.francilu332222@gmail.com","CURITIBA","PR"
"sheylla.duarte303816@gmail.com","PONTA GROSSA","PR"
"virlania.luisy256670@gmail.com","SANTA CRUZ DO SUL","RS"
"clobson.lauricio958522@gmail.com","LAGES","SC"
"alcisa.risoleta823050@gmail.com","PORTO ALEGRE","RS"
"isailda.estevita767586@gmail.com","NOVO HAMBURGO","RS"
"otanio.gilvaneia875340@gmail.com","IBIRAMA","SC"
"jonieli.duarte444226@gmail.com","GOIÂNIA","GO"
"jandicleide.vam055572@gmail.com","ITAGUAÍ","RJ"
"roserlane.duarte351360@gmail.com","CAJURI","MG"
"laudiseia.genai134080@gmail.com","CANOAS","RS"
"uelington.duarte164586@gmail.com","LAGES","SC"
"nilvanir.armstrong275096@gmail.com","SÃO FRANCISCO DO SUL","SC"
"valdja.lauricio098644@gmail.com","PORTO ALEGRE","RS"
"estevita.anabi288530@gmail.com","RIO DE JANEIRO","RJ"
"izidia.vardecir337252@gmail.com","SOMBRIO","SC"
"izabethe.geliza251044@gmail.com","CAXIAS DO SUL","RS"
"francois.duarte815862@gmail.com","PASSOS","MG"
"dalvelina.ivila347510@gmail.com","LAGES","SC"
"cleudon.warlle762012@gmail.com","RIO DE JANEIRO","RJ"
"alberci.francilu679082@gmail.com","MONTE CARLO","SC"
"klenilton.valemar318960@gmail.com","LAGOA SANTA","MG"
"laurivalda.duarte840222@gmail.com","ITABORAÍ","RJ"
"adejailma.argulino869326@gmail.com","GRAVATAÍ","RS"
"regilani.ramiele249358@gmail.com","BETIM","MG"
"lves.areci568028@gmail.com","ROLANTE","RS"
"ozaira.beronice692238@gmail.com","GUAXUPÉ","MG"
"clodocir.edisandra810728@gmail.com","BELO HORIZONTE","MG"
"leli.luzidete921332@gmail.com","IMBITUVA","PR"
"jeneilson.dionise338284@gmail.com","SARZEDO","MG"
"ermi.lorhane349240@gmail.com","SANTA CECÍLIA","SC"
"cleusina.luzidete064742@gmail.com","PORTO ALEGRE","RS"
"ana.lauricio422926@gmail.com","ARAUCÁRIA","PR"
"albetania.lauricio398548@gmail.com","COLATINA","ES"
"aldeira.gloriana781052@gmail.com","SÃO MATEUS DO SUL","PR"
"isable.duarte755256@gmail.com","LAGES","SC"
"adnoelia.osvalter824504@gmail.com","LAGES","SC"
"arizoli.duarte217144@gmail.com","BLUMENAU","SC"
"siriane.genai581588@gmail.com","BELO HORIZONTE","MG"
"estevania.adeildo867440@gmail.com","PORTO ALEGRE","RS"
"tammires.edilesio602334@gmail.com","ITABIRINHA","MG"
"valfrido.azeli169536@gmail.com","CONTAGEM","MG"
"juvenilso.avener929996@gmail.com","CAMPINA DO SIMÃO","PR"
"dioggo.duarte241560@gmail.com","BELO HORIZONTE","MG"
"leine.waldeley071276@gmail.com","RIO DE JANEIRO","RJ"
"amaia.nubiara026020@gmail.com","MONTE CARLO","SC"
"kimbely.duarte541388@gmail.com","LAGES","SC"
"iyan.edinomar638752@gmail.com","LAGES","SC"
"euzebio.genai233056@gmail.com","VILA VELHA","ES"
"adonaide.joglas401142@gmail.com","MARINGÁ","PR"
"cleytiane.luzidete236720@gmail.com","BELO HORIZONTE","MG"
"tairini.nayonara118370@gmail.com","FRAIBURGO","SC"
"deinha.deusomar438846@gmail.com","LEBON RÉGIS","SC"
"dalzirene.dorial750586@gmail.com","BELO HORIZONTE","MG"
"hendi.arlean728304@gmail.com","ARAUCÁRIA","PR"
"clevandira.lauricio738960@gmail.com","GRAVATAÍ","RS"
"alcidineia.luisy190504@gmail.com","JAGUARÉ","ES"
"tiaga.duarte330936@gmail.com","APARECIDA DE GOIÂNIA","GO"
"artigas.severno210470@gmail.com","BELO HORIZONTE","MG"
"tailon.diocilia404036@gmail.com","CRICIÚMA","SC"
"cleusina.nubiara832934@gmail.com","LAGES","SC"
"adejailma.raguel381254@gmail.com","GUAXUPÉ","MG"
"leatricia.osarina618208@gmail.com","JARAGUÁ DO SUL","SC"
"iselso.lauricio850772@gmail.com","SANTA LUZIA","MG"
"francinalvo.lauricio645582@gmail.com","TIJUCAS","SC"
"sheylla.fracisca800496@gmail.com","LASSANCE","MG"
"nerielson.duarte810374@gmail.com","ALAGOINHAS","BA"
"virlania.duarte238620@gmail.com","BRUSQUE","SC"
"conrado.rogerlan464952@gmail.com","SÃO FRANCISCO","MG"
"klei.maxilon069024@gmail.com","MONTES CLAROS","MG"
"cleudon.deusinaldo154254@gmail.com","ARAPONGAS","PR"
"nizeth.francilu285140@gmail.com","PORTO ALEGRE","RS"
"belquis.francilu825360@gmail.com","CANOINHAS","SC"
"euzer.gilvaneia713196@gmail.com","BLUMENAU","SC"
"simonides.estener989392@gmail.com","BLUMENAU","SC"
"sheylla.niles938186@gmail.com","PASSOS","MG"
"taislon.deusidete989740@gmail.com","GUARAPUAVA","PR"
"cleuziane.vadeci774172@gmail.com","ALVORADA","RS"
"clevandira.djaci480836@gmail.com","CANGUÇU","RS"
"cleudon.duarte423864@gmail.com","SÃO JOÃO DAS MISSÕES","MG"
"viviene.lauricio011154@gmail.com","TAIOBEIRAS","MG"
"noelcio.areci048518@gmail.com","PASSOS","MG"
"ledivaldo.aristina472376@gmail.com","ITAÚNA","MG"
"islei.livingstone133158@gmail.com","CAMBORIÚ","SC"
"adejailma.deusenita479414@gmail.com","ALMIRANTE TAMANDARÉ","PR"
"corsino.persida508244@gmail.com","ITAPEMA","SC"
"adonaide.odalho394122@gmail.com","SÃO JOSÉ DOS PINHAIS","PR"
"clobson.areci533598@gmail.com","ALVORADA","RS"
"keuvia.gedinalva317856@gmail.com","MONTES CLAROS","MG"
"soenir.edison351036@gmail.com","UBERLÂNDIA","MG"
"evilazio.mercias354996@gmail.com","NOVA LIMA","MG"
"sheylla.geliza584534@gmail.com","LONDRINA","PR"
"esterlania.lauricio662632@gmail.com","ARCOS","MG"
"dalfran.lauricio452338@gmail.com","CURITIBA","PR"
"aldice.areci480900@gmail.com","MARIANA","MG"
"reidison.talico914304@gmail.com","DIAMANTINA","MG"
"klenilton.duarte786186@gmail.com","BELO HORIZONTE","MG"
"evaldson.dionario464530@gmail.com","JOINVILLE","SC"
"dalila.francilu197860@gmail.com","SANTA JULIANA","MG"
"adejailma.izanir145418@gmail.com","BELO HORIZONTE","MG"
"mariclaudia.jucyele553672@gmail.com","BELO HORIZONTE","MG"
"monizia.dhiemeson704684@gmail.com","CRISTAIS","MG"
"islander.duarte045812@gmail.com","GUAPÉ","MG"
"nelian.francilu652708@gmail.com","PLANALTO","RS"
"adones.lindoufo818540@gmail.com","TRÊS CORAÇÕES","MG"
"izalene.aradia832292@gmail.com","COLOMBO","PR"
"janessa.jakson019882@gmail.com","CURITIBA","PR"
"reidison.farly221332@gmail.com","JOSÉ BOITEUX","SC"
"kirla.duarte505156@gmail.com","OTACÍLIO COSTA","SC"
"lerissa.duarte908056@gmail.com","BELO HORIZONTE","MG"
"mylene.djaci493816@gmail.com","MARIANA","MG"
"armedio.aradia939660@gmail.com","CONTAGEM","MG"
"shiara.genai904058@gmail.com","RIBEIRÃO DAS NEVES","MG"
"estevita.fracisca474372@gmail.com","RIO DE JANEIRO","RJ"
"sofphia.franciley599688@gmail.com","BELO HORIZONTE","MG"
"naderson.lauricio635026@gmail.com","SÃO JOSÉ","SC"
"lincoln.argulino770946@gmail.com","RIO DE JANEIRO","RJ"
"shesley.geisila672308@gmail.com","GRAVATAÍ","RS"
"kleriton.dhiemeson959908@gmail.com","CONTAGEM","MG"
"cleusina.franciley161452@gmail.com","ITABORAÍ","RJ"
"dalvam.duarte376926@gmail.com","BELO HORIZONTE","MG"
"keylle.ale793796@gmail.com","CURITIBA","PR"
"evaldson.tatiaia566030@gmail.com","LAGES","SC"
"nobuhiro.jesina197952@gmail.com","PONTA GROSSA","PR"
"adeilsom.nabor116510@gmail.com","BLUMENAU","SC"
"luzina.lorhane013258@gmail.com","RIO DE JANEIRO","RJ"
"sheylla.wuendy158992@gmail.com","SÃO GONÇALO","RJ"
"laurecy.deusomar094882@gmail.com","BELO HORIZONTE","MG"
"eliziara.estener283442@gmail.com","ESTRELA","RS"
"liraldo.filomena041366@gmail.com","SANTA LUZIA","MG"
"aurenir.areci087084@gmail.com","CABO FRIO","RJ"
"laydson.lauricio732430@gmail.com","SÃO JOÃO BATISTA DO GLÓRIA","MG"
"sheylla.andreine194232@gmail.com","PRIMEIRO DE MAIO","PR"
"jaclecia.duarte026500@gmail.com","PONTE ALTA","SC"
"clobson.francilu157082@gmail.com","RIO DE JANEIRO","RJ"
"sheylla.duarte907924@gmail.com","SÃO JOSÉ","SC"
"clobson.jutair136156@gmail.com","GRAVATAL","SC"
"adelmaria.tialis763248@gmail.com","BARÃO DO TRIUNFO","RS"
"sheylla.aradia775630@gmail.com","LAGES","SC"
"osmaildo.deusomar155212@gmail.com","MONTE CARLO","SC"
"laumar.areci467908@gmail.com","PORTO ALEGRE","RS"
"albanira.osvalter987788@gmail.com","RIO DE JANEIRO","RJ"
"izabethe.lauricio369474@gmail.com","PALMEIRAS DE GOIÁS","GO"
"elon.luisy307090@gmail.com","JOINVILLE","SC"
"alvorino.francilu080862@gmail.com","JOINVILLE","SC"
"deilton.marthus967316@gmail.com","NILÓPOLIS","RJ"
"sheylla.argulino841614@gmail.com","CAMPO LARGO","PR"
"noelice.patrikc709796@gmail.com","RIO DE JANEIRO","RJ"
"cleudilene.jussilaine813624@gmail.com","RIBEIRÃO DAS NEVES","MG"
"nobuhiro.leonia896510@gmail.com","BELO HORIZONTE","MG"
"laurecy.urbana016964@gmail.com","BELO HORIZONTE","MG"
"rodemilson.genai776350@gmail.com","UBERABA","MG"
"laudiseia.franciley570322@gmail.com","BELO HORIZONTE","MG"
"cleuziane.adeildo841468@gmail.com","UBERABA","MG"
"juvaldi.geliza442460@gmail.com","CAÇADOR","SC"
"irivan.duarte631552@gmail.com","BELO HORIZONTE","MG"
"juvenicio.fabrico048604@gmail.com","CURITIBA","PR"
"izaela.sheilla545252@gmail.com","BLUMENAU","SC"
"klisma.ulio149100@gmail.com","BELO HORIZONTE","MG"
"solangio.aldiel113034@gmail.com","ITAJAÍ","SC"
"darla.duarte368998@gmail.com","CURITIBANOS","SC"
"cleytiane.tarcidio116056@gmail.com","PORTO ALEGRE","RS"
"elizom.zeliana133812@gmail.com","CUIABÁ","MT"
"ercina.duarte079840@gmail.com","SÃO JOÃO DAS MISSÕES","MG"
"idiney.duarte818340@gmail.com","BALNEÁRIO BARRA DO SUL","SC"
"evaldson.areci132096@gmail.com","SERRA","ES"
"luhana.duarte279846@gmail.com","BELO VALE","MG"
"dalyson.edrio478588@gmail.com","ITAJAÍ","SC"
"danisa.djaci988606@gmail.com","CANOINHAS","SC"
"denarci.fracisca450476@gmail.com","BETIM","MG"
"taniele.niles625652@gmail.com","BLUMENAU","SC"
"sheylla.hendryck210482@gmail.com","VILA VELHA","ES"
"lindolfa.francielli287624@gmail.com","URUPEMA","SC"
"espedito.francilu173132@gmail.com","OSÓRIO","RS"
"neida.livingstone593430@gmail.com","COLATINA","ES"
"jandicleide.jesina167990@gmail.com","URUBICI","SC"
"luzina.leliton000778@gmail.com","NOVA ARAÇÁ","RS"
"jonieli.lauricio024128@gmail.com","CARAPEBUS","RJ"
"laydson.duarte677014@gmail.com","FRAIBURGO","SC"
"darla.rossino883000@gmail.com","SANTA MARIA","RS"
"islaila.ulio134400@gmail.com","POÇOS DE CALDAS","MG"
"sheylla.viviene843314@gmail.com","POÇOS DE CALDAS","MG"
"adinis.thyerre747906@gmail.com","GUARANIAÇU","PR"
"lautaro.lauricio235878@gmail.com","GRAVATAÍ","RS"
"carmenia.francilu413774@gmail.com","LEBON RÉGIS","SC"
"lys.orleide546354@gmail.com","CHUÍ","RS"
"filintro.shenia476540@gmail.com","BELO HORIZONTE","MG"
"everty.lindarci094744@gmail.com","RIO DO OESTE","SC"
"alzenilda.aryelson596692@gmail.com","PONTA PORÃ","MS"
"izaiana.jaile152712@gmail.com","GRAVATAÍ","RS"
"kirla.areci162562@gmail.com","PORTO ALEGRE","RS"
"taine.francilu217570@gmail.com","RIBEIRÃO DAS NEVES","MG"
"noami.jesina788272@gmail.com","CARIACICA","ES"
"marsilio.lauricio440704@gmail.com","GASPAR","SC"
"laudivina.areci833884@gmail.com","CAMPO GRANDE","MS"
"isildina.monica787236@gmail.com","PORTO ALEGRE","RS"
"nilcon.darlir605678@gmail.com","MONTE CARLO","SC"
"adejailma.duarte882496@gmail.com","ERVAL VELHO","SC"
"lys.dheison281446@gmail.com","BELO HORIZONTE","MG"
"lerissa.duarte578464@gmail.com","RIO DE JANEIRO","RJ"
"laurivalda.dionario528300@gmail.com","ITAJAÍ","SC"
"jonieli.hernandis328020@gmail.com","SÃO LEOPOLDO","RS"
"nemizia.guillia117260@gmail.com","CUIABÁ","MT"
"laurecy.duarte765996@gmail.com","NOVA IGUAÇU","RJ"
"laurecy.jenoel453360@gmail.com","UBERABA","MG"
"kleitiane.hanrry243274@gmail.com","APARECIDA DE GOIÂNIA","GO"
"klenilton.argulino475178@gmail.com","BLUMENAU","SC"
"lindecir.duarte795230@gmail.com","LAGES","SC"
"neima.nabeli429956@gmail.com","LAGES","SC"
"nisael.livrada983098@gmail.com","BELO HORIZONTE","MG"
"keuvia.franquimar721880@gmail.com","BETIM","MG"
"daniere.francilu724944@gmail.com","SERRA","ES"
"taniele.areci202562@gmail.com","SÃO GONÇALO","RJ"
"clobson.hiza044334@gmail.com","CAÇADOR","SC"
"viviene.duarte415772@gmail.com","PONTE ALTA","SC"
"ediuso.eliziana694980@gmail.com","PIMENTA","MG"
"nilzeli.duarte330534@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lys.deusenita948160@gmail.com","CONTAGEM","MG"
"alanio.ednna078650@gmail.com","ESMERALDA","RS"
"alanes.persida453430@gmail.com","RIO DE JANEIRO","RJ"
"adonaide.duarte435382@gmail.com","POÇOS DE CALDAS","MG"
"isidia.monica367220@gmail.com","GOIÂNIA","GO"
"alanes.geliza078784@gmail.com","RIO DE JANEIRO","RJ"
"harim.geliza412968@gmail.com","VIAMÃO","RS"
"alcisa.machuel108982@gmail.com","PORTO ALEGRE","RS"
"zedite.duarte015240@gmail.com","SETE LAGOAS","MG"
"jaciva.livrada919334@gmail.com","MUCURI","BA"
"consueli.jesina586926@gmail.com","CURITIBA","PR"
"naruna.tiatira975758@gmail.com","SÃO JOSÉ DOS PINHAIS","PR"
"izabethe.francilu846258@gmail.com","FAZENDA RIO GRANDE","PR"
"suzymara.francilu328740@gmail.com","TAPERA","RS"
"estevita.francilu403130@gmail.com","VESPASIANO","MG"
"adrienny.duarte731986@gmail.com","LAGES","SC"
"izaiana.luicleide970236@gmail.com","ITAPERUÇU","PR"
"arineia.francilu132688@gmail.com","MATOZINHOS","MG"
"laurivalda.duarte802150@gmail.com","LAGES","SC"
"soair.ornaldo386726@gmail.com","SÃO ROMÃO","MG"
"nisael.lorrene284438@gmail.com","BELO HORIZONTE","MG"
"isailda.umbelina021260@gmail.com","PORTO ALEGRE","RS"
"tairini.deusivania033706@gmail.com","VIDEIRA","SC"
"janequeli.areci507738@gmail.com","PARATY","RJ"
"adones.franciley997262@gmail.com","POÇOS DE CALDAS","MG"
"estevita.duarte844328@gmail.com","GOIÂNIA","GO"
"nemesio.luzidete637470@gmail.com","LEBON RÉGIS","SC"
"francois.dhiemeson377868@gmail.com","ITAPEMA","SC"
"reidison.shenia631634@gmail.com","BELO HORIZONTE","MG"
"albinete.fabrissio570128@gmail.com","RIO DE JANEIRO","RJ"
"ervio.dionario785958@gmail.com","PORTO ALEGRE","RS"
"cleudis.rosvaldina550404@gmail.com","SANTA CECÍLIA","SC"
"alberlane.osvalter824076@gmail.com","CANELA","RS"
"adejailma.adeildo493588@gmail.com","PARACAMBI","RJ"
"esterlania.jocsa829162@gmail.com","SÃO PEDRO DA ALDEIA","RJ"
"tacione.palmiria906072@gmail.com","BRUSQUE","SC"
"neilde.gileadi751922@gmail.com","MATINHOS","PR"
"alanes.aldilha792700@gmail.com","IÇARA","SC"
"cleudis.duarte914560@gmail.com","NITERÓI","RJ"
"vivaldi.ramiele663350@gmail.com","BELO HORIZONTE","MG"
"lavosie.geliza395312@gmail.com","CONTAGEM","MG"
"rainaria.lauricio025912@gmail.com","CURITIBA","PR"
"keuvia.eliziana718736@gmail.com","CAÇADOR","SC"
"adejailma.antonilsa210798@gmail.com","UBERABA","MG"
"monizia.francilu687142@gmail.com","SANTA LUZIA","MG"
"iure.karisson011018@gmail.com","PRUDENTE DE MORAES","MG"
"ivanilde.hendryck057622@gmail.com","IPATINGA","MG"
"neilde.lauricio921996@gmail.com","MOEMA","MG"
"macaria.lauricio174984@gmail.com","RIO NEGRINHO","SC"
"naderson.lorrene949844@gmail.com","BELO HORIZONTE","MG"
"neidilson.duarte041130@gmail.com","SANTA CECÍLIA","SC"
"clivea.adeangela707136@gmail.com","SÃO JOSÉ","SC"
"krisma.hendryck161932@gmail.com","FAZENDA RIO GRANDE","PR"
"gila.lauricio646662@gmail.com","SÃO JOÃO DE MERITI","RJ"
"tiaga.lauricio933806@gmail.com","BELO HORIZONTE","MG"
"lauralice.genai346494@gmail.com","ARACRUZ","ES"
"dioliria.deusenita677166@gmail.com","BICAS","MG"
"nelivania.umbelina552286@gmail.com","BLUMENAU","SC"
"jakelini.djaci263018@gmail.com","GRAVATAÍ","RS"
"laurivalda.genai922698@gmail.com","BARÃO DE COCAIS","MG"
"kinberley.genai152484@gmail.com","RIO DE JANEIRO","RJ"
"rosenilva.rodilfo639206@gmail.com","BOCAÍNA DO SUL","SC"
"suzene.lauricio427556@gmail.com","NOVO HAMBURGO","RS"
"arqueline.geliza896864@gmail.com","BELO HORIZONTE","MG"
"lys.jesina399698@gmail.com","CAMPO LARGO","PR"
"patriciano.lauricio332064@gmail.com","GOIÂNIA","GO"
