"email","city","state"
"nobuhiro.mercias586420@gmail.com","BELO HORIZONTE","MG"
"sinato.duarte100120@gmail.com","BELO HORIZONTE","MG"
"evaldson.deusidete562834@gmail.com","BELO HORIZONTE","MG"
"sheylla.josimeira037052@gmail.com","RIO ACIMA","MG"
"valdivina.mohammad485602@gmail.com","PLANURA","MG"
"ramir.rafani799454@gmail.com","BELO HORIZONTE","MG"
"luclene.mercinda063384@gmail.com","BELO HORIZONTE","MG"
"danizio.lautaro878288@gmail.com","PORTEIRINHA","MG"
"izaeti.luzamira764360@gmail.com","JUIZ DE FORA","MG"
"iveta.lauricio863698@gmail.com","ALMENARA","MG"
"iyan.duarte310460@gmail.com","RIBEIRÃO DAS NEVES","MG"
"cleytiane.duarte877996@gmail.com","CONTAGEM","MG"
"laurivalda.areci494286@gmail.com","BOCAIÚVA","MG"
"ivonelia.shenia563170@gmail.com","CONTAGEM","MG"
"adivanete.leonia950432@gmail.com","ITUIUTABA","MG"
"ermi.dorinato598266@gmail.com","BELO HORIZONTE","MG"
"sybelle.duarte474606@gmail.com","CONTAGEM","MG"
"nilsan.uzi489288@gmail.com","CAMPO BELO","MG"
"ivine.cleslei805132@gmail.com","BELO HORIZONTE","MG"
"ludimile.luzamira926852@gmail.com","UNAI","MG"
"iyan.aradia550774@gmail.com","BELO HORIZONTE","MG"
"nilcivane.arleth302736@gmail.com","RIBEIRÃO DAS NEVES","MG"
"neilon.ramiele754824@gmail.com","SANTA LUZIA","MG"
"sino.uelbe170300@gmail.com","ESPÍRITO SANTO DO DOURADO","MG"
"francinalvo.genai265854@gmail.com","BETIM","MG"
"ajeane.eliziana311714@gmail.com","POÇOS DE CALDAS","MG"
"kaenny.antonilsa291534@gmail.com","VÁRZEA DA PALMA","MG"
"izon.luzidete997174@gmail.com","BETIM","MG"
"devanilde.francilu789724@gmail.com","POÇOS DE CALDAS","MG"
"dalzirene.lauricio362668@gmail.com","BETIM","MG"
"iveta.adeildo606130@gmail.com","POÇOS DE CALDAS","MG"
"monair.gemile291140@gmail.com","CONGONHAS","MG"
"adejailma.adeildo407554@gmail.com","BELO HORIZONTE","MG"
"wilsilene.areci719012@gmail.com","CORAÇÃO DE JESUS","MG"
"adejailma.duarte094680@gmail.com","ARAGUARI","MG"
"rosimeyre.lauricio541426@gmail.com","POUSO ALEGRE","MG"
"cleiliane.duarte020810@gmail.com","CONTAGEM","MG"
"alexiano.duarte184620@gmail.com","CONTAGEM","MG"
"rodemilson.luzamira279366@gmail.com","NOVA LIMA","MG"
"neidival.jesina689264@gmail.com","UBERABA","MG"
"herbes.dionario482102@gmail.com","UBAÍ","MG"
"alanes.argulino415714@gmail.com","SANTA LUZIA","MG"
"izaeti.areci960810@gmail.com","BELO HORIZONTE","MG"
"francinni.jenauro571686@gmail.com","POÇOS DE CALDAS","MG"
"iure.patrikc623978@gmail.com","ILICÍNEA","MG"
"aldeira.duarte806564@gmail.com","UBERABA","MG"
"nenivaldo.lawanda182202@gmail.com","BELO HORIZONTE","MG"
"benes.shenia002738@gmail.com","IBIRITÉ","MG"
"herenilda.bady289066@gmail.com","SANTA LUZIA","MG"
"islaila.urbana066776@gmail.com","CONTAGEM","MG"
"jenefe.francilu234360@gmail.com","CONTAGEM","MG"
"guilhermes.margeane583478@gmail.com","NOVA PONTE","MG"
"cleudilene.genai331970@gmail.com","SÃO JOÃO DA MATA","MG"
"adivanete.arquilene098130@gmail.com","BELO HORIZONTE","MG"
"alason.duarte561632@gmail.com","POUSO ALEGRE","MG"
"tricila.lauricio019766@gmail.com","UBERABA","MG"
"kozo.duarte969602@gmail.com","UBERABA","MG"
"niljane.diocelia846564@gmail.com","MONTE BELO","MG"
"laurecy.genai419180@gmail.com","CONSELHEIRO LAFAIETE","MG"
"geissom.duarte029282@gmail.com","SANTA LUZIA","MG"
"ernelson.persida123976@gmail.com","RIBEIRÃO DAS NEVES","MG"
"guimarina.lauricio520248@gmail.com","LAGOA SANTA","MG"
"viviene.duarte415620@gmail.com","ITANHOMI","MG"
"nilmara.ivison396144@gmail.com","CUIABÁ","MT"
"cleudon.lauricio452820@gmail.com","MONTE BELO","MG"
"neline.welane929706@gmail.com","BELO HORIZONTE","MG"
"evandro.djaci199214@gmail.com","POÇOS DE CALDAS","MG"
"euves.lauricio667974@gmail.com","POUSO ALEGRE","MG"
"aldanete.duarte215124@gmail.com","ARINOS","MG"
"derlindo.hanrry310732@gmail.com","MONTE SANTO DE MINAS","MG"
"dalfran.othon120804@gmail.com","RIBEIRÃO DAS NEVES","MG"
"laurisia.nabor651130@gmail.com","IPATINGA","MG"
"clobson.uzi565554@gmail.com","ALFENAS","MG"
"dalzirene.jesina129052@gmail.com","LAVRAS","MG"
"adonilde.francilu177820@gmail.com","CONTAGEM","MG"
"izabethe.gedielson843374@gmail.com","CONTAGEM","MG"
"jersilene.ivna755572@gmail.com","BELO HORIZONTE","MG"
"suliete.dhiemeson993756@gmail.com","VESPASIANO","MG"
"loriani.duarte691732@gmail.com","PARANATINGA","MT"
"klenilton.francilu945352@gmail.com","PALMÓPOLIS","MG"
"janior.jenni625586@gmail.com","RIBEIRÃO DAS NEVES","MG"
"menezes.lauricio024714@gmail.com","BETIM","MG"
"uislan.duarte571424@gmail.com","CORINTO","MG"
"zeniro.lauricio845132@gmail.com","SANTA LUZIA","MG"
"klenilton.luzamira151814@gmail.com","BETIM","MG"
"adejailma.geliza441452@gmail.com","NOVA SERRANA","MG"
"neidilson.duarte853926@gmail.com","BELO HORIZONTE","MG"
"alexiano.wuilhan224216@gmail.com","DORES DO INDAIÁ","MG"
"damares.lauricio904500@gmail.com","BOM REPOUSO","MG"
"cleusina.bep748272@gmail.com","BELO HORIZONTE","MG"
"andreska.deusomar098460@gmail.com","BELO HORIZONTE","MG"
"sheylla.ivna345632@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lys.fracisca426156@gmail.com","SANTA LUZIA","MG"
"aschiley.duarte457330@gmail.com","CAETANÓPOLIS","MG"
"laurecy.duarte836296@gmail.com","CONGONHAS","MG"
"dalmar.shenia408132@gmail.com","RIBEIRÃO DAS NEVES","MG"
"divalina.eliziana195982@gmail.com","PADRE PARAÍSO","MG"
"tiaga.duarte078354@gmail.com","RIBEIRÃO DAS NEVES","MG"
"adirton.joicemeire526180@gmail.com","BELO HORIZONTE","MG"
"ernelson.luzidete960536@gmail.com","ESPÍRITO SANTO DO DOURADO","MG"
"jucielli.shenia974362@gmail.com","BELO HORIZONTE","MG"
"lves.lauricio324534@gmail.com","ITUIUTABA","MG"
"regane.livrada886376@gmail.com","VÁRZEA GRANDE","MT"
"laudivina.livrada165468@gmail.com","ARAGUARI","MG"
"laurilda.awesley715248@gmail.com","BELO HORIZONTE","MG"
"laudiseia.hanrry823746@gmail.com","ARCOS","MG"
"iveta.uzi281218@gmail.com","SÃO SEBASTIÃO DO OESTE","MG"
"nobuhiro.duarte196658@gmail.com","BELO HORIZONTE","MG"
"nilcivane.luzamira111982@gmail.com","BELO HORIZONTE","MG"
"elizom.aradia230640@gmail.com","RIBEIRÃO DAS NEVES","MG"
"harim.marielba838374@gmail.com","BETIM","MG"
"jeovah.leonia607718@gmail.com","BELO HORIZONTE","MG"
"jaedison.lauricio141504@gmail.com","ITATIAIUÇU","MG"
"marrie.gilmare981410@gmail.com","BELO HORIZONTE","MG"
"evelinn.duarte328932@gmail.com","BELO HORIZONTE","MG"
"suyla.ulio713394@gmail.com","VÁRZEA GRANDE","MT"
"clevandira.francilu786140@gmail.com","FERROS","MG"
"derlindo.lauricio782510@gmail.com","CONCEIÇÃO DA APARECIDA","MG"
"everal.catari095052@gmail.com","BELO HORIZONTE","MG"
"lindolfa.lauricio684762@gmail.com","BELO HORIZONTE","MG"
"tailanne.othon267518@gmail.com","BETIM","MG"
"eronice.duarte091786@gmail.com","ARAGUARI","MG"
"sidonio.duarte397184@gmail.com","IPATINGA","MG"
"kleberth.gorgeana570340@gmail.com","BELO HORIZONTE","MG"
"nilvanir.valdneide488852@gmail.com","ESMERALDAS","MG"
"ercina.lauricio174006@gmail.com","BRASILÂNDIA DE MINAS","MG"
"clusa.jussario122962@gmail.com","BETIM","MG"
"jaciguara.areci666920@gmail.com","OURO PRETO","MG"
"jeneilson.duarte579504@gmail.com","BELO HORIZONTE","MG"
"evaldson.deusomar332678@gmail.com","BELO HORIZONTE","MG"
"laurivalda.genai137380@gmail.com","SETE LAGOAS","MG"
"nobuhiro.estener799702@gmail.com","VESPASIANO","MG"
"clobson.areci181114@gmail.com","SALINAS","MG"
"zeina.duarte459934@gmail.com","POÇOS DE CALDAS","MG"
"jacile.hendryck957160@gmail.com","BELO HORIZONTE","MG"
"alcidesia.lauricio931638@gmail.com","BELO HORIZONTE","MG"
"esterlania.jesina838038@gmail.com","PIMENTA","MG"
"suzielem.deusinaldo626992@gmail.com","POÇOS DE CALDAS","MG"
"erom.hernandis727722@gmail.com","JURUAIA","MG"
"adelmaria.dionario772056@gmail.com","SINOP","MT"
"evandir.leonia379308@gmail.com","MONTES CLAROS","MG"
"roserlane.duarte351360@gmail.com","CAJURI","MG"
"francois.duarte815862@gmail.com","PASSOS","MG"
"klenilton.valemar318960@gmail.com","LAGOA SANTA","MG"
"regilani.ramiele249358@gmail.com","BETIM","MG"
"ozaira.beronice692238@gmail.com","GUAXUPÉ","MG"
"clodocir.edisandra810728@gmail.com","BELO HORIZONTE","MG"
"jeneilson.dionise338284@gmail.com","SARZEDO","MG"
"siriane.genai581588@gmail.com","BELO HORIZONTE","MG"
"tammires.edilesio602334@gmail.com","ITABIRINHA","MG"
"valfrido.azeli169536@gmail.com","CONTAGEM","MG"
"dioggo.duarte241560@gmail.com","BELO HORIZONTE","MG"
"cleytiane.luzidete236720@gmail.com","BELO HORIZONTE","MG"
"dalzirene.dorial750586@gmail.com","BELO HORIZONTE","MG"
"artigas.severno210470@gmail.com","BELO HORIZONTE","MG"
"adejailma.raguel381254@gmail.com","GUAXUPÉ","MG"
"iselso.lauricio850772@gmail.com","SANTA LUZIA","MG"
"sheylla.fracisca800496@gmail.com","LASSANCE","MG"
"conrado.rogerlan464952@gmail.com","SÃO FRANCISCO","MG"
"klei.maxilon069024@gmail.com","MONTES CLAROS","MG"
"sheylla.niles938186@gmail.com","PASSOS","MG"
"cleudon.duarte423864@gmail.com","SÃO JOÃO DAS MISSÕES","MG"
"viviene.lauricio011154@gmail.com","TAIOBEIRAS","MG"
"noelcio.areci048518@gmail.com","PASSOS","MG"
"ledivaldo.aristina472376@gmail.com","ITAÚNA","MG"
"keuvia.gedinalva317856@gmail.com","MONTES CLAROS","MG"
"soenir.edison351036@gmail.com","UBERLÂNDIA","MG"
"evilazio.mercias354996@gmail.com","NOVA LIMA","MG"
"esterlania.lauricio662632@gmail.com","ARCOS","MG"
"aldice.areci480900@gmail.com","MARIANA","MG"
"reidison.talico914304@gmail.com","DIAMANTINA","MG"
"klenilton.duarte786186@gmail.com","BELO HORIZONTE","MG"
"dalila.francilu197860@gmail.com","SANTA JULIANA","MG"
"adejailma.izanir145418@gmail.com","BELO HORIZONTE","MG"
"mariclaudia.jucyele553672@gmail.com","BELO HORIZONTE","MG"
"monizia.dhiemeson704684@gmail.com","CRISTAIS","MG"
"islander.duarte045812@gmail.com","GUAPÉ","MG"
"adones.lindoufo818540@gmail.com","TRÊS CORAÇÕES","MG"
"lerissa.duarte908056@gmail.com","BELO HORIZONTE","MG"
"mylene.djaci493816@gmail.com","MARIANA","MG"
"armedio.aradia939660@gmail.com","CONTAGEM","MG"
"shiara.genai904058@gmail.com","RIBEIRÃO DAS NEVES","MG"
"sofphia.franciley599688@gmail.com","BELO HORIZONTE","MG"
"kleriton.dhiemeson959908@gmail.com","CONTAGEM","MG"
"dalvam.duarte376926@gmail.com","BELO HORIZONTE","MG"
"laurecy.deusomar094882@gmail.com","BELO HORIZONTE","MG"
"liraldo.filomena041366@gmail.com","SANTA LUZIA","MG"
"laydson.lauricio732430@gmail.com","SÃO JOÃO BATISTA DO GLÓRIA","MG"
"cleudilene.jussilaine813624@gmail.com","RIBEIRÃO DAS NEVES","MG"
"nobuhiro.leonia896510@gmail.com","BELO HORIZONTE","MG"
"laurecy.urbana016964@gmail.com","BELO HORIZONTE","MG"
"rodemilson.genai776350@gmail.com","UBERABA","MG"
"laudiseia.franciley570322@gmail.com","BELO HORIZONTE","MG"
"cleuziane.adeildo841468@gmail.com","UBERABA","MG"
"irivan.duarte631552@gmail.com","BELO HORIZONTE","MG"
"klisma.ulio149100@gmail.com","BELO HORIZONTE","MG"
"elizom.zeliana133812@gmail.com","CUIABÁ","MT"
"ercina.duarte079840@gmail.com","SÃO JOÃO DAS MISSÕES","MG"
"luhana.duarte279846@gmail.com","BELO VALE","MG"
"denarci.fracisca450476@gmail.com","BETIM","MG"
"islaila.ulio134400@gmail.com","POÇOS DE CALDAS","MG"
"sheylla.viviene843314@gmail.com","POÇOS DE CALDAS","MG"
"filintro.shenia476540@gmail.com","BELO HORIZONTE","MG"
"taine.francilu217570@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lys.dheison281446@gmail.com","BELO HORIZONTE","MG"
"nemizia.guillia117260@gmail.com","CUIABÁ","MT"
"laurecy.jenoel453360@gmail.com","UBERABA","MG"
"nisael.livrada983098@gmail.com","BELO HORIZONTE","MG"
"keuvia.franquimar721880@gmail.com","BETIM","MG"
"ediuso.eliziana694980@gmail.com","PIMENTA","MG"
"nilzeli.duarte330534@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lys.deusenita948160@gmail.com","CONTAGEM","MG"
"adonaide.duarte435382@gmail.com","POÇOS DE CALDAS","MG"
"zedite.duarte015240@gmail.com","SETE LAGOAS","MG"
"estevita.francilu403130@gmail.com","VESPASIANO","MG"
"arineia.francilu132688@gmail.com","MATOZINHOS","MG"
"soair.ornaldo386726@gmail.com","SÃO ROMÃO","MG"
"nisael.lorrene284438@gmail.com","BELO HORIZONTE","MG"
"adones.franciley997262@gmail.com","POÇOS DE CALDAS","MG"
"reidison.shenia631634@gmail.com","BELO HORIZONTE","MG"
"vivaldi.ramiele663350@gmail.com","BELO HORIZONTE","MG"
"lavosie.geliza395312@gmail.com","CONTAGEM","MG"
"adejailma.antonilsa210798@gmail.com","UBERABA","MG"
"monizia.francilu687142@gmail.com","SANTA LUZIA","MG"
"iure.karisson011018@gmail.com","PRUDENTE DE MORAES","MG"
"ivanilde.hendryck057622@gmail.com","IPATINGA","MG"
"neilde.lauricio921996@gmail.com","MOEMA","MG"
"naderson.lorrene949844@gmail.com","BELO HORIZONTE","MG"
"tiaga.lauricio933806@gmail.com","BELO HORIZONTE","MG"
"dioliria.deusenita677166@gmail.com","BICAS","MG"
"laurivalda.genai922698@gmail.com","BARÃO DE COCAIS","MG"
"arqueline.geliza896864@gmail.com","BELO HORIZONTE","MG"
"alaim.areci098574@gmail.com","RIBEIRÃO DAS NEVES","MG"
"adriney.lauricio414618@gmail.com","SANTA LUZIA","MG"
"soelin.duarte498924@gmail.com","CACHOEIRA DE MINAS","MG"
"nene.jarbson354384@gmail.com","CONTAGEM","MG"
"ana.andrelli310170@gmail.com","PORTEIRINHA","MG"
"alaim.andi362322@gmail.com","BELO HORIZONTE","MG"
"amaly.lidovina762622@gmail.com","SARZEDO","MG"
"laurenir.duarte669656@gmail.com","ARAXÁ","MG"
"aulita.marthus294544@gmail.com","BELO HORIZONTE","MG"
"clodonaldo.lauricio375290@gmail.com","BELO HORIZONTE","MG"
"tirson.lemi841258@gmail.com","RIBEIRÃO DAS NEVES","MG"
"cayllane.anabi706718@gmail.com","CONTAGEM","MG"
"sheylla.lauricio941532@gmail.com","BELO HORIZONTE","MG"
"zedite.francilu808614@gmail.com","OURO PRETO","MG"
"davii.adeangela869774@gmail.com","JUIZ DE FORA","MG"
"iveta.jussario373238@gmail.com","JANAÚBA","MG"
"frederico.lauricio089018@gmail.com","PASSOS","MG"
"vailda.duarte002602@gmail.com","DIVINÓPOLIS","MG"
"isailda.flodoaldo051798@gmail.com","CAETÉ","MG"
"alaim.nabeli651070@gmail.com","MACHADO","MG"
"tairini.luzamira205148@gmail.com","IGARAPÉ","MG"
"lautaro.altmir670234@gmail.com","PARAOPEBA","MG"
"sinesio.duarte879690@gmail.com","RIBEIRÃO DAS NEVES","MG"
"alayne.duarte310450@gmail.com","BELO HORIZONTE","MG"
"virlania.jussario785148@gmail.com","CRUCILÂNDIA","MG"
"harlei.hagop329168@gmail.com","BETIM","MG"
"dermerval.deusivania248178@gmail.com","CONCEIÇÃO DAS ALAGOAS","MG"
"liraldo.valdneide406454@gmail.com","SÃO LOURENÇO","MG"
"reika.duarte933676@gmail.com","ARAXÁ","MG"
"sheylla.duarte595258@gmail.com","BETIM","MG"
"eronisio.jutair876656@gmail.com","BELO HORIZONTE","MG"
"kevilen.aradia984828@gmail.com","VESPASIANO","MG"
"alanes.kamylly821334@gmail.com","CONGONHAS","MG"
"cleusina.franciley141660@gmail.com","CANARANA","MT"
"kluivert.genai056818@gmail.com","BELO HORIZONTE","MG"
"reilson.itaisa450256@gmail.com","OURO BRANCO","MG"
"dalinda.ornaldo066468@gmail.com","BELO HORIZONTE","MG"
"gildenice.neilde989024@gmail.com","CAMPO BELO","MG"
"meiriellen.mareliz881142@gmail.com","ARIPUANÃ","MT"
"adivanete.lauricio660010@gmail.com","CUIABÁ","MT"
"nilvon.francilu687366@gmail.com","CONCEIÇÃO DAS ALAGOAS","MG"
"degivan.orleana728254@gmail.com","EXTREMA","MG"
"irmgard.areci588360@gmail.com","BETIM","MG"
"suzielem.marthus492840@gmail.com","BELO HORIZONTE","MG"
"jaedison.lindameire281896@gmail.com","BELO HORIZONTE","MG"
"leonarda.kyky046388@gmail.com","PARAOPEBA","MG"
"niltiane.nabeli908764@gmail.com","RIBEIRÃO DAS NEVES","MG"
"cleudis.italoema104076@gmail.com","TIMÓTEO","MG"
"cidmar.ticiana318490@gmail.com","IBIRITÉ","MG"
"nilseane.ornelina167496@gmail.com","PASSOS","MG"
"ledenilson.eliedes184828@gmail.com","BELO HORIZONTE","MG"
"izaeti.gemile412446@gmail.com","GOVERNADOR VALADARES","MG"
"japson.duarte589804@gmail.com","BELO HORIZONTE","MG"
"neilde.djaci354544@gmail.com","BELO HORIZONTE","MG"
"simaira.adeildo266760@gmail.com","BELO HORIZONTE","MG"
"laurecy.shenia999760@gmail.com","BANDEIRA DO SUL","MG"
"krislaine.guilda546322@gmail.com","BELO HORIZONTE","MG"
"raiki.andreike867344@gmail.com","MONTES CLAROS","MG"
"reilson.tarcyo341486@gmail.com","CONFRESA","MT"
"janequeli.ivna919374@gmail.com","EXTREMA","MG"
"edircio.antonira199652@gmail.com","BELO HORIZONTE","MG"
"iure.fransueldo240364@gmail.com","CLARAVAL","MG"
"marrie.jesina484256@gmail.com","CONSELHEIRO LAFAIETE","MG"
"dalyson.dionario785608@gmail.com","BELO HORIZONTE","MG"
"evaldson.geliza496688@gmail.com","RIBEIRÃO DAS NEVES","MG"
"alaide.ramiele684540@gmail.com","IBIRITÉ","MG"
"suzymara.jutair752554@gmail.com","BELO HORIZONTE","MG"
"inaye.jussario276392@gmail.com","BETIM","MG"
"simpliciano.hendryck509316@gmail.com","RAPOSOS","MG"
"jacemar.lenialdo336710@gmail.com","BELO HORIZONTE","MG"
"evelyn.sharom779322@gmail.com","RIBEIRÃO DAS NEVES","MG"
"rainaria.francilu755876@gmail.com","IGARAPÉ","MG"
"norrara.palmiria628474@gmail.com","BETIM","MG"
"viviene.evanucia677290@gmail.com","CONGONHAS","MG"
"adreisa.gedielson540194@gmail.com","VÁRZEA GRANDE","MT"
"aldice.vam171654@gmail.com","BELO HORIZONTE","MG"
"evellym.anabi459590@gmail.com","CORAÇÃO DE JESUS","MG"
"tammires.lorrene311846@gmail.com","PASSOS","MG"
"neito.argulino394696@gmail.com","ESMERALDAS","MG"
"alaim.cleucivania493286@gmail.com","BETIM","MG"
"evaldson.dionise221394@gmail.com","SANTA LUZIA","MG"
"aurenizia.genai656648@gmail.com","MONTES CLAROS","MG"
"lyss.ramiele014914@gmail.com","JACINTO","MG"
"jaciclea.francilu707984@gmail.com","CONTAGEM","MG"
"ermison.gabio088762@gmail.com","RIBEIRÃO DAS NEVES","MG"
"adejailma.selvita084782@gmail.com","RIBEIRÃO DAS NEVES","MG"
"jenefe.marthus361508@gmail.com","UBERABA","MG"
"cleuseli.tomazio716646@gmail.com","VARGINHA","MG"
"albetania.lauricio711700@gmail.com","BELO HORIZONTE","MG"
"aldanete.oseilton982208@gmail.com","BETIM","MG"
"shiara.edinomar273590@gmail.com","MATOZINHOS","MG"
"myrtis.estener012790@gmail.com","RIBEIRÃO DAS NEVES","MG"
"cleunira.urbana654518@gmail.com","SANTA LUZIA","MG"
"estevita.kimberlym663090@gmail.com","PASSOS","MG"
"niris.argulino628414@gmail.com","ILICÍNEA","MG"
"laurivalda.estalin484784@gmail.com","BELO HORIZONTE","MG"
"ermilinda.marthus074468@gmail.com","BETIM","MG"
"isterfane.lauricio844540@gmail.com","RIBEIRÃO DAS NEVES","MG"
"osamu.dianor303574@gmail.com","BELO HORIZONTE","MG"
"neidilson.gerdania685726@gmail.com","SANTA JULIANA","MG"
"edissa.rafani640994@gmail.com","BELO HORIZONTE","MG"
"adejailma.lauricio212398@gmail.com","PASSOS","MG"
"jaciva.adeildo363448@gmail.com","BELO HORIZONTE","MG"
"klenilton.lauricio050582@gmail.com","RIBEIRÃO DAS NEVES","MG"
"clevandira.gelsson476238@gmail.com","BELO HORIZONTE","MG"
"viveane.duarte966230@gmail.com","SANTA LUZIA","MG"
"jen.lauricio269562@gmail.com","POUSO ALEGRE","MG"
"aldelene.amabille243382@gmail.com","DELFINÓPOLIS","MG"
"geissom.lauricio539798@gmail.com","CONTAGEM","MG"
"leine.luzamira596422@gmail.com","PARAOPEBA","MG"
"cleudon.francilu254296@gmail.com","BELO HORIZONTE","MG"
"sheylla.deusomar192722@gmail.com","PEDRO LEOPOLDO","MG"
"ildani.niles365492@gmail.com","BELO HORIZONTE","MG"
"denes.francilu781120@gmail.com","MONTES CLAROS","MG"
"adonaide.raguel813242@gmail.com","UBERABA","MG"
"neidilson.areci041360@gmail.com","BELO HORIZONTE","MG"
"suzymara.adeildo209088@gmail.com","ÁGUA BOA","MT"
"estevita.jesina219896@gmail.com","FLORESTAL","MG"
"sheylla.shenia952794@gmail.com","ITANHANDU","MG"
"edivalter.carmelene410864@gmail.com","BELO HORIZONTE","MG"
"uildson.shenia782186@gmail.com","CAETANÓPOLIS","MG"
"laydson.francilu542086@gmail.com","IBIRITÉ","MG"
"ivonelia.lauricio944330@gmail.com","UBERABA","MG"
"amily.gedielson163494@gmail.com","RIBEIRÃO DAS NEVES","MG"
"viviene.francilu732422@gmail.com","BELO HORIZONTE","MG"
"nobuhiro.duarte133712@gmail.com","SÃO JOSÉ DA LAPA","MG"
"leozenir.jesina019702@gmail.com","CONTAGEM","MG"
"kislaine.duarte483784@gmail.com","MONTE CARMELO","MG"
"martania.adeildo249698@gmail.com","SANTA MARIA DO SUAÇUÍ","MG"
"dalzirene.chale327704@gmail.com","BELO HORIZONTE","MG"
"endrey.jaldiane499894@gmail.com","BELO HORIZONTE","MG"
"idla.adeildo863848@gmail.com","BELO HORIZONTE","MG"
"aulerino.dionario351624@gmail.com","BELO HORIZONTE","MG"
"adagilza.duarte131498@gmail.com","CONTAGEM","MG"
"naili.lauricio367236@gmail.com","CONQUISTA","MG"
"danela.josiline377116@gmail.com","SANTA RITA DE CALDAS","MG"
"aurenizia.deusenita578438@gmail.com","TEÓFILO OTONI","MG"
"ligiany.torquata983260@gmail.com","PIMENTA","MG"
"millenna.lauricio395314@gmail.com","BELO HORIZONTE","MG"
"jelson.duarte427164@gmail.com","BETIM","MG"
"kiron.dionise862808@gmail.com","BELO HORIZONTE","MG"
"neline.nabeli397782@gmail.com","MONTES CLAROS","MG"
"ildirene.luzamira915428@gmail.com","SANTA LUZIA","MG"
"jenauro.gilvoneide106112@gmail.com","ITABIRA","MG"
"suzeti.duarte150068@gmail.com","BETIM","MG"
"edislandia.fracisca321758@gmail.com","BELO HORIZONTE","MG"
"ervio.cleslei607994@gmail.com","BETIM","MG"
"sheylla.shenia070996@gmail.com","ITAPECERICA","MG"
"ana.areci840182@gmail.com","IGARAPÉ","MG"
"niltiane.dionario944958@gmail.com","MARAVILHAS","MG"
"eliziara.antonira194038@gmail.com","MONTES CLAROS","MG"
"yonice.jerulino563402@gmail.com","MUNHOZ","MG"
"emle.antonilsa000004@gmail.com","CAPINÓPOLIS","MG"
"ezo.lauricio851450@gmail.com","SANTA LUZIA","MG"
"rosimeli.duarte185014@gmail.com","BELO HORIZONTE","MG"
"enezio.duarte660678@gmail.com","CONTAGEM","MG"
"altema.hanrry570330@gmail.com","BELO HORIZONTE","MG"
"alaim.rafani689970@gmail.com","CURVELO","MG"
"dalfran.lauricio019806@gmail.com","RONDONÓPOLIS","MT"
"dalila.areci648954@gmail.com","LAGOA SANTA","MG"
"dalvanira.dionario438252@gmail.com","BERIZAL","MG"
"miralinda.marthus654642@gmail.com","LAGOA SANTA","MG"
"simonides.duarte417116@gmail.com","TIMÓTEO","MG"
"elizaneth.gedinalva411456@gmail.com","BELO HORIZONTE","MG"
"ercidia.duarte015356@gmail.com","BETIM","MG"
"nilseane.jesina663588@gmail.com","VARGINHA","MG"
"ledenilson.ramiele434086@gmail.com","UBERLÂNDIA","MG"
"dalila.jesina379452@gmail.com","VARGINHA","MG"
"suzielem.lauricio938684@gmail.com","BRUMADINHO","MG"
"estevita.ganine157096@gmail.com","BETIM","MG"
"naderson.edison606528@gmail.com","LAGOA SANTA","MG"
"ermi.ramiele325760@gmail.com","BELO HORIZONTE","MG"
"selenice.lauricio883788@gmail.com","TRÊS CORAÇÕES","MG"
"viviene.eliziana585000@gmail.com","CONTAGEM","MG"
"dirleine.jenifer384010@gmail.com","FELIXLÂNDIA","MG"
"ermosa.lauricio969268@gmail.com","AREADO","MG"
"ubirai.francinele509396@gmail.com","VARGINHA","MG"
"nilcinara.duarte649780@gmail.com","BELO HORIZONTE","MG"
"hildon.lauricio231526@gmail.com","NOVA LIMA","MG"
"jeneroso.duarte056482@gmail.com","CARVALHÓPOLIS","MG"
"ananda.eliezete302506@gmail.com","FORMIGA","MG"
"adejailma.geliza931358@gmail.com","RIBEIRÃO DAS NEVES","MG"
"yanna.duarte399574@gmail.com","ALFENAS","MG"
"ernildes.hanrry773522@gmail.com","PIRAPORA","MG"
"lys.descartes070700@gmail.com","PARÁ DE MINAS","MG"
"yaraci.amarilson348230@gmail.com","BELO HORIZONTE","MG"
"simerio.genai857506@gmail.com","CHAPADA DOS GUIMARÃES","MT"
"aldona.areci540080@gmail.com","SETE LAGOAS","MG"
"klysmann.dheison037414@gmail.com","RONDONÓPOLIS","MT"
"kateri.guilermina472106@gmail.com","UBERABA","MG"
"jailson.vam706506@gmail.com","VARZEA GRANDE","MT"
"celestrino.duarte368150@gmail.com","BELO HORIZONTE","MG"
"klenilton.waldeliz797484@gmail.com","IBIRACI","MG"
"adione.palmiria872750@gmail.com","SÃO GONÇALO DO SAPUCAÍ","MG"
"tadayoshi.romailton898630@gmail.com","RONDONÓPOLIS","MT"
"aldorico.aldeangela919106@gmail.com","OURO PRETO","MG"
"liedna.cormaria069256@gmail.com","FRUTAL","MG"
"izaiana.maricy762446@gmail.com","BETIM","MG"
"evaldson.adeildo633068@gmail.com","BELO HORIZONTE","MG"
"keuvia.dorinato577140@gmail.com","ARAXÁ","MG"
"dionne.lauricio885292@gmail.com","BETIM","MG"
"dave.dionise533562@gmail.com","AREADO","MG"
"adejailma.duarte317546@gmail.com","CONTAGEM","MG"
